article_number,price,source
27748,9.9,Bestand Odoo
27749,9.9,Bestand Odoo
27750,5.63,Bestand Odoo
27751,5.45,Bestand Odoo
27752,5.38,Bestand Odoo
27753,5.45,Bestand Odoo
27755,5.38,Bestand Odoo
27756,5.45,Bestand Odoo
27757,5.45,Bestand Odoo
27758,12.35,Bestand Odoo
27759,12.9,Bestand Odoo
27760,15.45,Bestand Odoo
27761,12.9,Bestand Odoo
27762,14.6,Bestand Odoo
27763,15.45,Bestand Odoo
27764,14.6,Bestand Odoo
27766,14.6,Bestand Odoo
27767,15.45,Bestand Odoo
27771,5.850000000000001,Bestand Odoo
27772,5.850000000000001,Bestand Odoo
27773,11.35,Bestand Odoo
27774,11.35,Bestand Odoo
27775,11.35,Bestand Odoo
27777,11.35,Bestand Odoo
27792,6.25,Bestand Odoo
27801,43.66,Bestand Odoo
27812,43.66,Bestand Odoo
27859,8.0,Bestand Odoo
27860,8.0,Bestand Odoo
27861,8.0,Bestand Odoo
27862,8.0,Bestand Odoo
27863,12.5,Bestand Odoo
27864,12.5,Bestand Odoo
27865,12.5,Bestand Odoo
27866,12.5,Bestand Odoo
27868,8.0,Bestand Odoo
27869,8.0,Bestand Odoo
27870,11.0,Bestand Odoo
27871,11.0,Bestand Odoo
27872,11.0,Bestand Odoo
27873,11.0,Bestand Odoo
27874,7.95,Bestand Odoo
27875,7.95,Bestand Odoo
27876,9.950000000000001,Bestand Odoo
27877,9.950000000000001,Bestand Odoo
27879,9.950000000000001,Bestand Odoo
27880,12.6,Bestand Odoo
27881,12.6,Bestand Odoo
27882,12.6,Bestand Odoo
27883,11.4,Bestand Odoo
27884,11.4,Bestand Odoo
27885,11.4,Bestand Odoo
27886,11.4,Bestand Odoo
27887,9.950000000000001,Bestand Odoo
27888,9.950000000000001,Bestand Odoo
27890,9.950000000000001,Bestand Odoo
27891,9.950000000000001,Bestand Odoo
27892,8.65,Bestand Odoo
27893,8.65,Bestand Odoo
27894,8.65,Bestand Odoo
27895,16.06,Bestand Odoo
27896,9.9,Bestand Odoo
27897,12.95,Bestand Odoo
27898,12.95,Bestand Odoo
27900,14.5,Bestand Odoo
27901,14.5,Bestand Odoo
27902,12.95,Bestand Odoo
27904,14.5,Bestand Odoo
27905,14.5,Bestand Odoo
27906,12.85,Bestand Odoo
27907,12.85,Bestand Odoo
27908,12.9,Bestand Odoo
27909,11.74,Bestand Odoo
27910,12.9,Bestand Odoo
27911,12.9,Bestand Odoo
27912,13.5,Bestand Odoo
27913,13.5,Bestand Odoo
27915,6.25,Bestand Odoo
27919,6.100000000000001,Bestand Odoo
27920,6.100000000000001,Bestand Odoo
27921,6.100000000000001,Bestand Odoo
27922,5.850000000000001,Bestand Odoo
27923,5.850000000000001,Bestand Odoo
27924,6.0,Bestand Odoo
27926,5.55,Bestand Odoo
27927,6.63,Bestand Odoo
27928,5.55,Bestand Odoo
27929,8.45,Bestand Odoo
27930,8.45,Bestand Odoo
27931,8.45,Bestand Odoo
27932,8.45,Bestand Odoo
27933,8.45,Bestand Odoo
27934,10.45,Bestand Odoo
27935,8.45,Bestand Odoo
27937,10.45,Bestand Odoo
27938,6.4,Bestand Odoo
27939,5.18,Bestand Odoo
27940,5.63,Bestand Odoo
27941,5.45,Bestand Odoo
27942,5.45,Bestand Odoo
27943,9.35,Bestand Odoo
27944,6.95,Bestand Odoo
27945,6.95,Bestand Odoo
27946,6.95,Bestand Odoo
27948,32.16,Bestand Odoo
27949,37.15,Bestand Odoo
27950,32.16,Bestand Odoo
27951,35.31,Bestand Odoo
27952,38.52,Bestand Odoo
27953,35.52,Bestand Odoo
27954,4.5,Bestand Odoo
27955,4.5,Bestand Odoo
27956,4.5,Bestand Odoo
27957,3.95,Bestand Odoo
27959,3.95,Bestand Odoo
27960,3.95,Bestand Odoo
27961,6.55,Bestand Odoo
27962,6.55,Bestand Odoo
27963,6.55,Bestand Odoo
27964,6.55,Bestand Odoo
27965,6.55,Bestand Odoo
27966,6.55,Bestand Odoo
27967,3.95,Bestand Odoo
27968,3.95,Bestand Odoo
27970,5.95,Bestand Odoo
27971,5.95,Bestand Odoo
27972,5.95,Bestand Odoo
27973,5.95,Bestand Odoo
27974,5.95,Bestand Odoo
27975,5.95,Bestand Odoo
27976,5.95,Bestand Odoo
27978,5.95,Bestand Odoo
27979,5.95,Bestand Odoo
27981,5.95,Bestand Odoo
27982,5.95,Bestand Odoo
27983,6.95,Bestand Odoo
27984,6.95,Bestand Odoo
27985,6.95,Bestand Odoo
27986,6.95,Bestand Odoo
27987,11.75,Bestand Odoo
27988,11.75,Bestand Odoo
27989,11.75,Bestand Odoo
27990,11.75,Bestand Odoo
27992,11.75,Bestand Odoo
27993,11.75,Bestand Odoo
27994,11.75,Bestand Odoo
27995,11.75,Bestand Odoo
27996,11.75,Bestand Odoo
27997,11.75,Bestand Odoo
27998,11.75,Bestand Odoo
27999,8.68,Bestand Odoo
28001,9.450000000000001,Bestand Odoo
28002,9.450000000000001,Bestand Odoo
28007,4.8,Bestand Odoo
28008,4.8,Bestand Odoo
28009,4.600000000000001,Bestand Odoo
28011,4.95,Bestand Odoo
28019,6.95,Bestand Odoo
28020,6.95,Bestand Odoo
28022,6.95,Bestand Odoo
28023,6.95,Bestand Odoo
28024,7.45,Bestand Odoo
28025,7.45,Bestand Odoo
28026,7.45,Bestand Odoo
28027,9.950000000000001,Bestand Odoo
28028,12.25,Bestand Odoo
28029,12.25,Bestand Odoo
28030,12.25,Bestand Odoo
28031,10.45,Bestand Odoo
28033,10.45,Bestand Odoo
28034,11.25,Bestand Odoo
28035,11.25,Bestand Odoo
28036,11.25,Bestand Odoo
28037,11.25,Bestand Odoo
28038,11.25,Bestand Odoo
28039,11.25,Bestand Odoo
28040,11.25,Bestand Odoo
28041,11.25,Bestand Odoo
28042,9.450000000000001,Bestand Odoo
28044,9.450000000000001,Bestand Odoo
28045,9.450000000000001,Bestand Odoo
28046,9.450000000000001,Bestand Odoo
28047,9.450000000000001,Bestand Odoo
28048,9.450000000000001,Bestand Odoo
28049,9.450000000000001,Bestand Odoo
28050,9.450000000000001,Bestand Odoo
28051,5.38,Bestand Odoo
28052,5.38,Bestand Odoo
28053,5.27,Bestand Odoo
28055,5.38,Bestand Odoo
28056,6.95,Bestand Odoo
28057,12.45,Bestand Odoo
28058,12.45,Bestand Odoo
28059,12.45,Bestand Odoo
28060,10.45,Bestand Odoo
28061,10.65,Bestand Odoo
28062,10.65,Bestand Odoo
28063,10.65,Bestand Odoo
28064,10.65,Bestand Odoo
28065,10.45,Bestand Odoo
28066,10.45,Bestand Odoo
28067,10.45,Bestand Odoo
28068,7.45,Bestand Odoo
28069,7.45,Bestand Odoo
28072,9.950000000000001,Bestand Odoo
28073,9.950000000000001,Bestand Odoo
28074,9.950000000000001,Bestand Odoo
28075,9.950000000000001,Bestand Odoo
28077,8.45,Bestand Odoo
28078,8.45,Bestand Odoo
28079,8.45,Bestand Odoo
28080,7.45,Bestand Odoo
28081,7.45,Bestand Odoo
28082,7.45,Bestand Odoo
28083,7.45,Bestand Odoo
28084,7.45,Bestand Odoo
28085,7.45,Bestand Odoo
28089,7.140000000000001,Bestand Odoo
28090,7.140000000000001,Bestand Odoo
28091,7.140000000000001,Bestand Odoo
28092,9.950000000000001,Bestand Odoo
28104,12.45,Bestand Odoo
28105,12.45,Bestand Odoo
28110,11.25,Bestand Odoo
28111,10.95,Bestand Odoo
28113,8.950000000000001,Bestand Odoo
28114,8.950000000000001,Bestand Odoo
28115,8.5,Bestand Odoo
28116,8.5,Bestand Odoo
28117,8.5,Bestand Odoo
28121,14.65,Bestand Odoo
28122,10.95,Bestand Odoo
28124,10.95,Bestand Odoo
28125,10.95,Bestand Odoo
28126,12.35,Bestand Odoo
28127,12.35,Bestand Odoo
28128,12.35,Bestand Odoo
28129,10.14,Bestand Odoo
28130,10.14,Bestand Odoo
28131,10.14,Bestand Odoo
28132,11.95,Bestand Odoo
28133,11.95,Bestand Odoo
28135,11.95,Bestand Odoo
28136,15.25,Bestand Odoo
28137,9.1,Bestand Odoo
28138,9.1,Bestand Odoo
28139,10.75,Bestand Odoo
28140,10.75,Bestand Odoo
28141,10.75,Bestand Odoo
28142,8.5,Bestand Odoo
28143,8.5,Bestand Odoo
28144,8.5,Bestand Odoo
28146,9.540000000000001,Bestand Odoo
28147,3.91,Bestand Odoo
28148,3.91,Bestand Odoo
28149,3.91,Bestand Odoo
28150,7.45,Bestand Odoo
28151,7.45,Bestand Odoo
28152,12.75,Bestand Odoo
28153,13.45,Bestand Odoo
28154,13.45,Bestand Odoo
28155,13.45,Bestand Odoo
28157,13.45,Bestand Odoo
28158,9.950000000000001,Bestand Odoo
28159,9.950000000000001,Bestand Odoo
28160,16.77,Bestand Odoo
28161,16.77,Bestand Odoo
28162,35.74,Bestand Odoo
28163,35.74,Bestand Odoo
28164,32.16,Bestand Odoo
28165,32.16,Bestand Odoo
28166,15.43,Bestand Odoo
28167,15.43,Bestand Odoo
28168,17.82,Bestand Odoo
28169,16.63,Bestand Odoo
28170,16.63,Bestand Odoo
28171,17.82,Bestand Odoo
28172,21.45,Bestand Odoo
28173,21.88,Bestand Odoo
28174,21.88,Bestand Odoo
28175,12.12,Bestand Odoo
28176,12.12,Bestand Odoo
28177,12.12,Bestand Odoo
28178,15.63,Bestand Odoo
28179,8.9,Bestand Odoo
28180,15.63,Bestand Odoo
28181,21.45,Bestand Odoo
28182,9.620000000000001,Bestand Odoo
28183,8.9,Bestand Odoo
28184,8.9,Bestand Odoo
28185,7.62,Bestand Odoo
28186,7.62,Bestand Odoo
28187,9.620000000000001,Bestand Odoo
28188,7.62,Bestand Odoo
28190,9.620000000000001,Bestand Odoo
28191,11.73,Bestand Odoo
28192,11.73,Bestand Odoo
28193,11.73,Bestand Odoo
28210,11.0,Bestand Odoo
28211,11.0,Bestand Odoo
28212,11.0,Bestand Odoo
28215,11.74,Bestand Odoo
28216,12.9,Bestand Odoo
28218,15.95,Bestand Odoo
28226,9.950000000000001,Bestand Odoo
28227,9.950000000000001,Bestand Odoo
28228,9.950000000000001,Bestand Odoo
28229,9.950000000000001,Bestand Odoo
28230,10.95,Bestand Odoo
28231,10.95,Bestand Odoo
28232,10.95,Bestand Odoo
28233,14.65,Bestand Odoo
28234,8.78,Bestand Odoo
28235,8.78,Bestand Odoo
28237,4.15,Bestand Odoo
28238,4.15,Bestand Odoo
28239,4.15,Bestand Odoo
28240,4.15,Bestand Odoo
28241,4.15,Bestand Odoo
28242,4.15,Bestand Odoo
28243,4.15,Bestand Odoo
28244,4.15,Bestand Odoo
28245,4.15,Bestand Odoo
28246,4.15,Bestand Odoo
28248,4.45,Bestand Odoo
28249,4.45,Bestand Odoo
28250,4.45,Bestand Odoo
28251,4.45,Bestand Odoo
28252,8.950000000000001,Bestand Odoo
28253,8.950000000000001,Bestand Odoo
28254,4.95,Bestand Odoo
28255,4.95,Bestand Odoo
28256,4.95,Bestand Odoo
28257,4.95,Bestand Odoo
28259,4.95,Bestand Odoo
28260,9.450000000000001,Bestand Odoo
28261,9.450000000000001,Bestand Odoo
28262,9.450000000000001,Bestand Odoo
28263,9.450000000000001,Bestand Odoo
28264,5.850000000000001,Bestand Odoo
28265,5.850000000000001,Bestand Odoo
28266,5.850000000000001,Bestand Odoo
28267,5.850000000000001,Bestand Odoo
28268,4.350000000000001,Bestand Odoo
28270,4.350000000000001,Bestand Odoo
28271,4.350000000000001,Bestand Odoo
28272,4.350000000000001,Bestand Odoo
28273,4.350000000000001,Bestand Odoo
28274,18.07,Bestand Odoo
28275,18.07,Bestand Odoo
28276,11.73,Bestand Odoo
28278,11.5,Bestand Odoo
28279,11.5,Bestand Odoo
28281,8.45,Bestand Odoo
28282,8.45,Bestand Odoo
28283,8.45,Bestand Odoo
28284,8.45,Bestand Odoo
28285,11.5,Bestand Odoo
28286,11.5,Bestand Odoo
28288,7.45,Bestand Odoo
28289,7.45,Bestand Odoo
28290,7.45,Bestand Odoo
28292,9.950000000000001,Bestand Odoo
28293,9.950000000000001,Bestand Odoo
28294,9.950000000000001,Bestand Odoo
28295,9.950000000000001,Bestand Odoo
28296,9.59,Bestand Odoo
28297,9.59,Bestand Odoo
28298,9.59,Bestand Odoo
28299,9.59,Bestand Odoo
28300,9.59,Bestand Odoo
28301,9.59,Bestand Odoo
28302,7.62,Bestand Odoo
28303,7.62,Bestand Odoo
28318,34.15,Bestand Odoo
28319,29.6,Bestand Odoo
28320,29.6,Bestand Odoo
28321,15.89,Bestand Odoo
28322,11.5,Bestand Odoo
28323,11.5,Bestand Odoo
28324,12.92,Bestand Odoo
28325,12.92,Bestand Odoo
28326,13.83,Bestand Odoo
28328,21.15,Bestand Odoo
28329,21.15,Bestand Odoo
28331,5.99,Bestand Odoo
28332,7.75,Bestand Odoo
28333,7.75,Bestand Odoo
28334,7.75,Bestand Odoo
28335,7.75,Bestand Odoo
28336,7.75,Bestand Odoo
28337,7.75,Bestand Odoo
28339,7.75,Bestand Odoo
28340,7.75,Bestand Odoo
28341,7.75,Bestand Odoo
28342,7.75,Bestand Odoo
28343,7.75,Bestand Odoo
28344,7.75,Bestand Odoo
28345,7.75,Bestand Odoo
28346,7.75,Bestand Odoo
28347,15.72,Bestand Odoo
28348,15.72,Bestand Odoo
28350,15.72,Bestand Odoo
28351,32.85,Bestand Odoo
28352,30.73,Bestand Odoo
28353,29.97,Bestand Odoo
28354,29.6,Bestand Odoo
28356,8.950000000000001,Bestand Odoo
28357,9.56,Bestand Odoo
28358,8.58,Bestand Odoo
28359,7.87,Bestand Odoo
28365,11.45,Bestand Odoo
28366,8.75,Bestand Odoo
28367,8.75,Bestand Odoo
28368,12.35,Bestand Odoo
28369,12.35,Bestand Odoo
28370,12.35,Bestand Odoo
28372,14.35,Bestand Odoo
28373,14.35,Bestand Odoo
28374,14.35,Bestand Odoo
28375,4.06,Bestand Odoo
28376,3.87,Bestand Odoo
28377,3.87,Bestand Odoo
28378,4.06,Bestand Odoo
28379,4.06,Bestand Odoo
28380,4.06,Bestand Odoo
28381,3.15,Bestand Odoo
28383,3.15,Bestand Odoo
28384,3.15,Bestand Odoo
28385,3.15,Bestand Odoo
28386,3.15,Bestand Odoo
28387,3.51,Bestand Odoo
28388,3.15,Bestand Odoo
28389,3.51,Bestand Odoo
28390,6.0,Bestand Odoo
28391,6.0,Bestand Odoo
28392,6.0,Bestand Odoo
28393,12.82,Bestand Odoo
28394,7.350000000000001,Bestand Odoo
28395,7.350000000000001,Bestand Odoo
28396,7.350000000000001,Bestand Odoo
28397,7.350000000000001,Bestand Odoo
28398,5.05,Bestand Odoo
28399,5.05,Bestand Odoo
28401,8.83,Bestand Odoo
28402,8.35,Bestand Odoo
28403,8.58,Bestand Odoo
28404,10.52,Bestand Odoo
28410,24.48,Bestand Odoo
28411,24.48,Bestand Odoo
28412,17.38,Bestand Odoo
28413,3.95,Bestand Odoo
28414,3.95,Bestand Odoo
28415,11.6,Bestand Odoo
28416,11.6,Bestand Odoo
28417,12.75,Bestand Odoo
28419,3.75,Bestand Odoo
28420,3.75,Bestand Odoo
28421,3.75,Bestand Odoo
28422,3.75,Bestand Odoo
28423,3.75,Bestand Odoo
28424,3.75,Bestand Odoo
28425,3.75,Bestand Odoo
28426,3.75,Bestand Odoo
28427,4.95,Bestand Odoo
28428,4.95,Bestand Odoo
28430,4.95,Bestand Odoo
28431,4.95,Bestand Odoo
28432,4.95,Bestand Odoo
28434,4.95,Bestand Odoo
28435,4.95,Bestand Odoo
28436,4.95,Bestand Odoo
28437,4.95,Bestand Odoo
28438,4.95,Bestand Odoo
28439,4.95,Bestand Odoo
28441,4.95,Bestand Odoo
28442,4.95,Bestand Odoo
28443,4.95,Bestand Odoo
28444,4.95,Bestand Odoo
28445,4.95,Bestand Odoo
28446,4.95,Bestand Odoo
28447,4.95,Bestand Odoo
28448,4.95,Bestand Odoo
28449,4.95,Bestand Odoo
28450,4.95,Bestand Odoo
28452,4.95,Bestand Odoo
28453,4.95,Bestand Odoo
28454,4.95,Bestand Odoo
28455,4.95,Bestand Odoo
28456,4.95,Bestand Odoo
28457,4.95,Bestand Odoo
28458,4.95,Bestand Odoo
28459,4.95,Bestand Odoo
28460,4.95,Bestand Odoo
28461,6.66,Bestand Odoo
28463,6.640000000000001,Bestand Odoo
28464,6.640000000000001,Bestand Odoo
28465,6.640000000000001,Bestand Odoo
28466,6.640000000000001,Bestand Odoo
28467,6.640000000000001,Bestand Odoo
28468,6.640000000000001,Bestand Odoo
28469,6.640000000000001,Bestand Odoo
28470,6.640000000000001,Bestand Odoo
28471,6.640000000000001,Bestand Odoo
28472,6.640000000000001,Bestand Odoo
28474,6.640000000000001,Bestand Odoo
28475,7.45,Bestand Odoo
28476,6.9,Bestand Odoo
28477,7.45,Bestand Odoo
28478,6.9,Bestand Odoo
28479,6.9,Bestand Odoo
28480,6.9,Bestand Odoo
28481,7.74,Bestand Odoo
28482,7.74,Bestand Odoo
28483,7.92,Bestand Odoo
28485,7.47,Bestand Odoo
28486,7.47,Bestand Odoo
28487,7.45,Bestand Odoo
28488,7.47,Bestand Odoo
28489,7.47,Bestand Odoo
28490,7.47,Bestand Odoo
28491,7.47,Bestand Odoo
28492,12.84,Bestand Odoo
28493,5.5,Bestand Odoo
28494,5.5,Bestand Odoo
28496,5.5,Bestand Odoo
28497,9.5,Bestand Odoo
28498,9.5,Bestand Odoo
28499,5.5,Bestand Odoo
28500,5.5,Bestand Odoo
28501,5.5,Bestand Odoo
28502,5.5,Bestand Odoo
28503,5.5,Bestand Odoo
2850334,63.94,Bestand Odoo
28504,9.5,Bestand Odoo
28505,5.5,Bestand Odoo
28506,4.25,Bestand Odoo
28507,4.25,Bestand Odoo
28508,4.25,Bestand Odoo
28510,7.3,Bestand Odoo
28512,7.3,Bestand Odoo
28513,7.3,Bestand Odoo
28525,8.45,Bestand Odoo
28527,8.45,Bestand Odoo
28528,8.45,Bestand Odoo
28529,8.45,Bestand Odoo
28530,8.45,Bestand Odoo
28532,8.45,Bestand Odoo
28533,8.45,Bestand Odoo
28534,8.45,Bestand Odoo
28535,8.45,Bestand Odoo
28536,8.45,Bestand Odoo
28537,8.45,Bestand Odoo
28538,8.45,Bestand Odoo
28539,8.45,Bestand Odoo
28540,8.45,Bestand Odoo
28541,8.45,Bestand Odoo
28543,8.45,Bestand Odoo
28544,8.45,Bestand Odoo
28545,8.45,Bestand Odoo
28546,8.45,Bestand Odoo
28547,8.45,Bestand Odoo
28548,8.45,Bestand Odoo
28549,8.45,Bestand Odoo
28550,8.45,Bestand Odoo
28551,8.45,Bestand Odoo
28552,8.45,Bestand Odoo
28554,8.45,Bestand Odoo
28555,8.45,Bestand Odoo
28556,8.45,Bestand Odoo
28557,8.45,Bestand Odoo
28558,8.45,Bestand Odoo
28559,8.45,Bestand Odoo
28560,8.45,Bestand Odoo
28561,8.45,Bestand Odoo
28562,8.45,Bestand Odoo
28563,8.45,Bestand Odoo
28565,8.45,Bestand Odoo
28566,8.45,Bestand Odoo
28567,8.45,Bestand Odoo
2856705,56.0,Bestand Odoo
28568,8.45,Bestand Odoo
28569,8.45,Bestand Odoo
28570,8.45,Bestand Odoo
28571,8.45,Bestand Odoo
28572,8.45,Bestand Odoo
28573,8.45,Bestand Odoo
28574,8.45,Bestand Odoo
28576,8.45,Bestand Odoo
28577,8.45,Bestand Odoo
28578,8.45,Bestand Odoo
28579,8.45,Bestand Odoo
28580,8.45,Bestand Odoo
28581,8.45,Bestand Odoo
28582,8.45,Bestand Odoo
28583,8.45,Bestand Odoo
28584,8.45,Bestand Odoo
28585,8.45,Bestand Odoo
28587,8.45,Bestand Odoo
28588,8.45,Bestand Odoo
28589,8.45,Bestand Odoo
28590,8.86,Bestand Odoo
28591,8.86,Bestand Odoo
28592,8.86,Bestand Odoo
28593,8.86,Bestand Odoo
28594,8.86,Bestand Odoo
28595,8.86,Bestand Odoo
28596,8.86,Bestand Odoo
28598,8.86,Bestand Odoo
28599,8.86,Bestand Odoo
28601,8.86,Bestand Odoo
28602,8.86,Bestand Odoo
28603,8.86,Bestand Odoo
28604,8.45,Bestand Odoo
28605,8.45,Bestand Odoo
28606,8.45,Bestand Odoo
28607,8.45,Bestand Odoo
28608,8.86,Bestand Odoo
28609,8.86,Bestand Odoo
28610,8.86,Bestand Odoo
28612,8.86,Bestand Odoo
28613,8.86,Bestand Odoo
28614,8.86,Bestand Odoo
28615,8.86,Bestand Odoo
28616,8.86,Bestand Odoo
28617,8.86,Bestand Odoo
28618,8.86,Bestand Odoo
28619,8.86,Bestand Odoo
28620,8.86,Bestand Odoo
28621,8.45,Bestand Odoo
28624,8.45,Bestand Odoo
28625,8.45,Bestand Odoo
28626,8.45,Bestand Odoo
28658,4.15,Bestand Odoo
28659,4.15,Bestand Odoo
28660,4.15,Bestand Odoo
28661,4.15,Bestand Odoo
28683,4.05,Bestand Odoo
28684,4.05,Bestand Odoo
28685,4.05,Bestand Odoo
28686,3.5,Bestand Odoo
28687,3.5,Bestand Odoo
28689,3.5,Bestand Odoo
28690,3.5,Bestand Odoo
28691,3.5,Bestand Odoo
28692,3.5,Bestand Odoo
28693,3.5,Bestand Odoo
28694,2.9,Bestand Odoo
28695,2.9,Bestand Odoo
28696,3.3,Bestand Odoo
28697,3.5,Bestand Odoo
28698,3.5,Bestand Odoo
28700,3.5,Bestand Odoo
28701,3.5,Bestand Odoo
28703,3.5,Bestand Odoo
28704,3.5,Bestand Odoo
28705,3.5,Bestand Odoo
28706,3.5,Bestand Odoo
28707,2.9,Bestand Odoo
28708,2.9,Bestand Odoo
28709,2.9,Bestand Odoo
28714,2.9,Bestand Odoo
28715,2.9,Bestand Odoo
28716,2.9,Bestand Odoo
28717,2.9,Bestand Odoo
28718,2.9,Bestand Odoo
28722,3.0,Bestand Odoo
28723,3.0,Bestand Odoo
28725,3.0,Bestand Odoo
28726,23.27,Bestand Odoo
28727,23.27,Bestand Odoo
28728,7.55,Bestand Odoo
28729,7.55,Bestand Odoo
28730,9.59,Bestand Odoo
28731,7.55,Bestand Odoo
28732,9.59,Bestand Odoo
28733,4.75,Bestand Odoo
28734,4.75,Bestand Odoo
28736,3.9,Bestand Odoo
28737,3.9,Bestand Odoo
28738,4.75,Bestand Odoo
28739,15.45,Bestand Odoo
28740,9.1,Bestand Odoo
28741,9.1,Bestand Odoo
28742,15.45,Bestand Odoo
28743,10.95,Bestand Odoo
28744,10.95,Bestand Odoo
28745,10.95,Bestand Odoo
28747,9.1,Bestand Odoo
28748,14.15,Bestand Odoo
28749,10.95,Bestand Odoo
28750,14.15,Bestand Odoo
28751,14.15,Bestand Odoo
28752,10.75,Bestand Odoo
28753,10.75,Bestand Odoo
28754,10.75,Bestand Odoo
28756,9.950000000000001,Bestand Odoo
28758,9.950000000000001,Bestand Odoo
28759,9.950000000000001,Bestand Odoo
28760,9.950000000000001,Bestand Odoo
28761,9.950000000000001,Bestand Odoo
2876848,38.71,Bestand Odoo
28785,0.0,Bestand Odoo
28786,0.0,Bestand Odoo
28798,3.9,Bestand Odoo
28799,3.9,Bestand Odoo
28800,3.9,Bestand Odoo
28801,3.9,Bestand Odoo
28802,3.9,Bestand Odoo
28803,3.9,Bestand Odoo
28805,3.9,Bestand Odoo
28806,3.9,Bestand Odoo
28807,3.9,Bestand Odoo
28808,25.43,Bestand Odoo
28809,4.87,Bestand Odoo
28810,4.87,Bestand Odoo
28811,4.87,Bestand Odoo
28815,20.25,Bestand Odoo
28826,20.25,Bestand Odoo
28829,5.03,Bestand Odoo
28830,5.03,Bestand Odoo
28831,5.27,Bestand Odoo
28832,5.27,Bestand Odoo
28833,5.03,Bestand Odoo
28834,4.98,Bestand Odoo
28835,5.27,Bestand Odoo
28836,4.98,Bestand Odoo
28837,20.25,Bestand Odoo
28838,4.98,Bestand Odoo
28839,3.95,Bestand Odoo
2883999,38.71,Bestand Odoo
28840,9.9,Bestand Odoo
28841,9.9,Bestand Odoo
28842,9.9,Bestand Odoo
28843,25.77,Bestand Odoo
28844,25.77,Bestand Odoo
28845,29.77,Bestand Odoo
28846,3.95,Bestand Odoo
28870,19.0,Bestand Odoo
28881,19.0,Bestand Odoo
28906,17.5,Bestand Odoo
28917,17.5,Bestand Odoo
28921,4.87,Bestand Odoo
28922,4.87,Bestand Odoo
28923,4.87,Bestand Odoo
28924,38.49,Bestand Odoo
28925,38.49,Bestand Odoo
28934,13.99,Bestand Odoo
28936,11.96,Bestand Odoo
28937,13.04,Bestand Odoo
28938,11.96,Bestand Odoo
28940,3.9,Bestand Odoo
28941,3.9,Bestand Odoo
28942,3.9,Bestand Odoo
28943,3.9,Bestand Odoo
28945,3.9,Bestand Odoo
28946,3.9,Bestand Odoo
28947,3.9,Bestand Odoo
28948,3.9,Bestand Odoo
28949,0.0,Bestand Odoo
28951,0.0,Bestand Odoo
28952,12.85,Bestand Odoo
28953,12.85,Bestand Odoo
28962,3.9,Bestand Odoo
28963,27.05,Bestand Odoo
28965,27.05,Bestand Odoo
28967,27.05,Bestand Odoo
28968,10.95,Bestand Odoo
28969,10.95,Bestand Odoo
28970,10.3,Bestand Odoo
28973,66.4,Bestand Odoo
28976,66.4,Bestand Odoo
28977,59.2,Bestand Odoo
28978,59.2,Bestand Odoo
28979,59.2,Bestand Odoo
28980,59.2,Bestand Odoo
28981,59.2,Bestand Odoo
28982,59.2,Bestand Odoo
29000,3.9,Bestand Odoo
29001,3.9,Bestand Odoo
29002,1.8,Bestand Odoo
29003,5.87,Bestand Odoo
29004,5.87,Bestand Odoo
29005,5.87,Bestand Odoo
29006,4.9,Bestand Odoo
29007,4.9,Bestand Odoo
29008,25.39,Bestand Odoo
29009,3.9,Bestand Odoo
29010,20.1,Bestand Odoo
29011,27.44,Bestand Odoo
29012,20.1,Bestand Odoo
29013,1.8,Bestand Odoo
29016,27.44,Bestand Odoo
29020,4.75,Bestand Odoo
29021,4.75,Bestand Odoo
29022,4.75,Bestand Odoo
29023,5.25,Bestand Odoo
29024,1.8,Bestand Odoo
29025,5.25,Bestand Odoo
29026,7.55,Bestand Odoo
29027,5.25,Bestand Odoo
29028,7.55,Bestand Odoo
29029,7.55,Bestand Odoo
29034,12.86,Bestand Odoo
29035,1.8,Bestand Odoo
29036,12.86,Bestand Odoo
29037,12.86,Bestand Odoo
29038,7.55,Bestand Odoo
29039,7.55,Bestand Odoo
29040,7.55,Bestand Odoo
29041,16.22,Bestand Odoo
29042,16.22,Bestand Odoo
29043,16.6,Bestand Odoo
29044,16.6,Bestand Odoo
29045,4.4,Bestand Odoo
29046,1.8,Bestand Odoo
29047,4.4,Bestand Odoo
29048,4.4,Bestand Odoo
29049,4.4,Bestand Odoo
29050,4.4,Bestand Odoo
29051,4.2,Bestand Odoo
29052,4.4,Bestand Odoo
29053,4.2,Bestand Odoo
29054,4.2,Bestand Odoo
29055,4.2,Bestand Odoo
29056,4.2,Bestand Odoo
29057,1.8,Bestand Odoo
29059,4.2,Bestand Odoo
29060,11.45,Bestand Odoo
29061,11.45,Bestand Odoo
29062,6.2,Bestand Odoo
29063,6.2,Bestand Odoo
29064,11.45,Bestand Odoo
29065,7.24,Bestand Odoo
29066,7.24,Bestand Odoo
29067,6.2,Bestand Odoo
29068,1.8,Bestand Odoo
29069,7.28,Bestand Odoo
29070,7.28,Bestand Odoo
29071,7.24,Bestand Odoo
29072,7.28,Bestand Odoo
29073,6.73,Bestand Odoo
29074,6.73,Bestand Odoo
29075,7.28,Bestand Odoo
29076,6.73,Bestand Odoo
29077,6.73,Bestand Odoo
29079,1.8,Bestand Odoo
29080,15.95,Bestand Odoo
29088,1.8,Bestand Odoo
29090,1.8,Bestand Odoo
29094,7.25,Bestand Odoo
29095,7.25,Bestand Odoo
